composer,title,split,performer,model,recording,melody_ioi_corr,acc_ioi_corr,ratio_ioi_corr,melody_ioi_dtw_dist,acc_ioi_dtw_dist,melody_ioi_hist_kld,acc_ioi_hist_kld
Liszt,Gran_Etudes_de_Paganini_2_La_campanella,train,LiuC05M,kong,maestro,0.4768,0.3784,0.0,672.0,1669.0,0.4591,0.0864
Liszt,Gran_Etudes_de_Paganini_2_La_campanella,train,LiuC05M,oaf,maestro,0.4354,0.5999,0.0,908.0,2360.0,2.6668,6.3874
Liszt,Gran_Etudes_de_Paganini_2_La_campanella,train,LiuC05M,oaf,disklavier,0.1689,0.1655,0.0,1083.0,2815.0,2.8626,6.2743
Liszt,Gran_Etudes_de_Paganini_2_La_campanella,train,LiuC05M,kong,disklavier,0.1768,0.1701,0.0,901.0,2484.0,1.3683,0.6101
Liszt,Gran_Etudes_de_Paganini_2_La_campanella,train,LiuC05M,T5,disklavier,0.0078,0.1797,0.0,1496.0,5710.0,1.0357,0.5649
Liszt,Gran_Etudes_de_Paganini_2_La_campanella,train,LiuY03M,T5,maestro,0.0038,0.4284,0.0,1011.0,5007.0,0.8093,0.1676
Liszt,Gran_Etudes_de_Paganini_2_La_campanella,train,LiuY03M,oaf,maestro,0.6617,0.5966,0.0,1235.0,2685.0,2.5767,6.8783
Liszt,Gran_Etudes_de_Paganini_2_La_campanella,train,LiuY03M,kong,maestro,0.3452,0.5309,0.0,595.0,1643.0,0.1833,0.1019
Liszt,Gran_Etudes_de_Paganini_2_La_campanella,train,LiuY03M,kong,disklavier,0.2325,0.1417,0.0,821.0,3093.0,1.7546,0.6371
Liszt,Gran_Etudes_de_Paganini_2_La_campanella,train,LiuY03M,T5,disklavier,0.1033,0.1462,0.0,1432.0,11675.0,1.251,0.6377
Liszt,Gran_Etudes_de_Paganini_2_La_campanella,train,LiuY03M,oaf,disklavier,0.2372,0.1379,0.0,824.0,4599.0,2.8841,6.7434
Liszt,Gran_Etudes_de_Paganini_2_La_campanella,train,MunA08M,T5,maestro,0.0101,0.2449,0.0,1374.0,3252.0,0.0952,0.1325
Liszt,Gran_Etudes_de_Paganini_2_La_campanella,train,MunA08M,kong,maestro,0.6629,0.3669,0.0,610.0,1747.0,0.4984,0.0606
Liszt,Gran_Etudes_de_Paganini_2_La_campanella,train,MunA08M,oaf,maestro,0.5455,0.5553,0.0,883.0,2640.0,2.2855,6.726
Liszt,Gran_Etudes_de_Paganini_2_La_campanella,train,MunA08M,oaf,disklavier,0.1633,0.1647,0.0,952.0,3310.0,2.2726,6.5806
Liszt,Gran_Etudes_de_Paganini_2_La_campanella,train,MunA08M,kong,disklavier,0.0735,0.1716,0.0,832.0,4403.0,1.0658,0.4212
Liszt,Gran_Etudes_de_Paganini_2_La_campanella,train,MunA08M,T5,disklavier,0.0631,0.2416,0.0,1729.0,8965.0,1.4275,0.4691
Liszt,Gran_Etudes_de_Paganini_2_La_campanella,train,VuV06M,T5,maestro,0.0376,0.2259,0.0,2280.0,9879.0,0.3442,0.1126
Liszt,Gran_Etudes_de_Paganini_2_La_campanella,train,VuV06M,oaf,maestro,0.6857,0.5743,0.0,777.0,2808.0,2.0582,6.5321
Liszt,Gran_Etudes_de_Paganini_2_La_campanella,train,VuV06M,kong,maestro,0.5168,0.4713,0.0,617.0,1370.0,0.4211,0.0528
Liszt,Gran_Etudes_de_Paganini_2_La_campanella,train,VuV06M,oaf,disklavier,0.1906,0.122,0.0,753.0,3165.0,2.1001,6.3626
Liszt,Gran_Etudes_de_Paganini_2_La_campanella,train,VuV06M,kong,disklavier,0.1227,0.1183,0.0,744.0,2917.0,0.7178,0.421
Liszt,Gran_Etudes_de_Paganini_2_La_campanella,train,VuV06M,T5,disklavier,0.0121,0.1254,0.0,1143.0,7368.0,1.1999,0.4506
Liszt,Gran_Etudes_de_Paganini_2_La_campanella,train,Yang05M,T5,maestro,0.0329,0.3204,0.0,1834.0,3866.0,0.3564,0.1374
Liszt,Gran_Etudes_de_Paganini_2_La_campanella,train,Yang05M,kong,maestro,0.3953,0.5468,0.0,712.0,1751.0,0.4149,0.0822
Liszt,Gran_Etudes_de_Paganini_2_La_campanella,train,Yang05M,oaf,maestro,0.528,0.5206,0.0,973.0,2661.0,3.0862,6.9301
Liszt,Gran_Etudes_de_Paganini_2_La_campanella,train,Yang05M,kong,disklavier,0.0457,0.1112,0.0,840.0,3747.0,2.2791,0.639
Liszt,Gran_Etudes_de_Paganini_2_La_campanella,train,Yang05M,oaf,disklavier,0.0919,0.1093,0.0,920.0,3199.0,3.4488,6.8091
Liszt,Gran_Etudes_de_Paganini_2_La_campanella,train,Yang05M,T5,disklavier,-0.0379,0.0713,0.0,1139.0,6593.0,1.7511,0.5989
Liszt,Gran_Etudes_de_Paganini_2_La_campanella,train,ZhangH07M,T5,maestro,0.0912,0.3662,0.0,2498.0,13109.0,0.402,0.1521
Liszt,Gran_Etudes_de_Paganini_2_La_campanella,train,ZhangH07M,kong,maestro,0.8445,0.4887,0.0,965.0,4679.0,0.5905,0.0993
Liszt,Gran_Etudes_de_Paganini_2_La_campanella,train,ZhangH07M,oaf,maestro,0.7824,0.4565,0.0,1335.0,6377.0,2.4575,7.1883
Liszt,Gran_Etudes_de_Paganini_2_La_campanella,train,ZhangH07M,oaf,disklavier,0.1419,0.1895,0.0,1417.0,9004.0,2.5006,7.0659
Liszt,Gran_Etudes_de_Paganini_2_La_campanella,train,ZhangH07M,kong,disklavier,0.1211,0.1815,0.0,1004.0,5221.0,1.9129,0.3873
Liszt,Gran_Etudes_de_Paganini_2_La_campanella,train,ZhangH07M,T5,disklavier,0.0639,0.1905,0.0,1576.0,12487.0,0.9375,0.3997
Mozart,Piano_Sonatas_12-1,train,MunA03M,oaf,maestro,0.6607,0.5959,0.0,406.0,867.0,1.8628,6.3068
Mozart,Piano_Sonatas_12-1,train,MunA03M,T5,maestro,0.178,0.2602,0.0,908.0,1973.0,0.1418,0.1047
Mozart,Piano_Sonatas_12-1,train,MunA03M,kong,maestro,0.3572,0.4162,0.0,144.0,499.0,0.4287,0.0927
Mozart,Piano_Sonatas_12-1,train,MunA03M,oaf,disklavier,0.1862,0.0969,0.0,358.0,1009.0,2.0098,6.056
Mozart,Piano_Sonatas_12-1,train,MunA03M,T5,disklavier,0.1024,0.1004,0.0,819.0,3791.0,0.7116,1.1458
Mozart,Piano_Sonatas_12-1,train,MunA03M,kong,disklavier,0.1437,0.1019,0.0,265.0,705.0,1.3209,1.3318
Mozart,Piano_Sonatas_12-1,train,WuuE02M,oaf,maestro,0.7086,0.5732,0.0,400.0,866.0,1.4067,6.2842
Mozart,Piano_Sonatas_12-1,train,WuuE02M,T5,maestro,0.4208,0.2141,0.0,346.0,1759.0,0.5087,0.1378
Mozart,Piano_Sonatas_12-1,train,WuuE02M,kong,maestro,0.5009,0.4695,0.0,168.0,432.0,0.1233,0.1022
Mozart,Piano_Sonatas_12-1,train,WuuE02M,T5,disklavier,-0.0768,0.0831,0.0,1364.0,3502.0,1.9424,1.0575
Mozart,Piano_Sonatas_12-1,train,WuuE02M,oaf,disklavier,0.1107,0.0781,0.0,453.0,1149.0,1.7169,6.0103
Mozart,Piano_Sonatas_12-1,train,WuuE02M,kong,disklavier,0.1247,0.0852,0.0,280.0,734.0,1.1971,1.3334
Rachmaninoff,Preludes_op_23_4,train,ChenGuang12M,kong,maestro,0.5779,0.433,0.0,353.0,1523.0,0.1515,0.0607
Rachmaninoff,Preludes_op_23_4,train,ChenGuang12M,T5,maestro,0.0882,0.4435,0.0,2824.0,5666.0,1.1929,0.1417
Rachmaninoff,Preludes_op_23_4,train,ChenGuang12M,oaf,maestro,0.804,0.4289,0.0,589.0,1946.0,0.5892,6.49
Rachmaninoff,Preludes_op_23_4,train,ChenGuang12M,kong,disklavier,0.1579,0.3399,0.0,670.0,2509.0,1.5078,1.0344
Rachmaninoff,Preludes_op_23_4,train,ChenGuang12M,T5,disklavier,0.2207,0.3223,0.0,1722.0,8923.0,1.454,0.8086
Rachmaninoff,Preludes_op_23_4,train,ChenGuang12M,oaf,disklavier,0.1975,0.3235,0.0,584.0,2827.0,1.1621,6.1141
Rachmaninoff,Preludes_op_23_4,train,WuuE07M,T5,maestro,0.1252,0.2292,0.0,1017.0,2570.0,0.883,0.1689
Rachmaninoff,Preludes_op_23_4,train,WuuE07M,kong,maestro,0.3073,0.1141,0.0,416.0,1121.0,0.0972,0.0796
Rachmaninoff,Preludes_op_23_4,train,WuuE07M,oaf,maestro,0.5554,0.1704,0.0,572.0,1639.0,0.9622,5.8256
Rachmaninoff,Preludes_op_23_4,train,WuuE07M,T5,disklavier,-0.0349,-0.0911,0.0,2645.0,11385.0,0.2237,0.8807
Rachmaninoff,Preludes_op_23_4,train,WuuE07M,oaf,disklavier,-0.0597,-0.0878,0.0,993.0,3295.0,0.277,5.5947
Rachmaninoff,Preludes_op_23_4,train,WuuE07M,kong,disklavier,-0.0799,-0.0892,0.0,863.0,2894.0,0.2863,1.153
Schubert,Impromptu_op.90_D.899_3,train,Hou06M,oaf,maestro,0.5501,0.1253,0.0,401.0,1964.0,0.3221,4.5478
Schubert,Impromptu_op.90_D.899_3,train,Hou06M,kong,maestro,0.4072,0.0755,0.0,363.0,1539.0,0.0444,0.052
Schubert,Impromptu_op.90_D.899_3,train,Hou06M,T5,maestro,0.0312,0.0565,0.0,572.0,7445.0,0.2879,0.0606
Schubert,Impromptu_op.90_D.899_3,train,Hou06M,T5,disklavier,0.1177,0.1762,0.0,4197.0,9720.0,0.5797,0.3043
Schubert,Impromptu_op.90_D.899_3,train,Hou06M,kong,disklavier,0.0238,0.1752,0.0,493.0,3051.0,0.3573,0.4683
Schubert,Impromptu_op.90_D.899_3,train,Hou06M,oaf,disklavier,-0.106,0.182,0.0,665.0,3236.0,0.3809,4.418
Schubert,Impromptu_op.90_D.899_3,train,JeonH06M,oaf,maestro,0.5825,0.2465,0.0,479.0,1819.0,0.4566,4.0615
Schubert,Impromptu_op.90_D.899_3,train,JeonH06M,T5,maestro,0.2477,0.3312,0.0,466.0,7614.0,0.0399,0.132
Schubert,Impromptu_op.90_D.899_3,train,JeonH06M,kong,maestro,0.2361,0.1525,0.0,352.0,1105.0,0.5786,0.0707
Schubert,Impromptu_op.90_D.899_3,train,JeonH06M,kong,disklavier,-0.054,0.1265,0.0,489.0,2434.0,0.513,0.6766
Schubert,Impromptu_op.90_D.899_3,train,JeonH06M,oaf,disklavier,0.0186,0.1235,0.0,549.0,2392.0,0.5097,4.009
Schubert,Impromptu_op.90_D.899_3,train,JeonH06M,T5,disklavier,0.0002,0.157,0.0,3169.0,7302.0,0.5746,0.4207
Schubert,Impromptu_op.90_D.899_3,train,Ko08M,oaf,maestro,0.7889,0.3,0.0,321.0,1594.0,0.0841,4.4118
Schubert,Impromptu_op.90_D.899_3,train,Ko08M,kong,maestro,0.5156,0.248,0.0,373.0,1082.0,0.1172,0.0787
Schubert,Impromptu_op.90_D.899_3,train,Ko08M,T5,maestro,0.1674,0.2118,0.0,514.0,3030.0,0.082,0.1075
Schubert,Impromptu_op.90_D.899_3,train,Ko08M,kong,disklavier,-0.0156,0.1841,0.0,368.0,2043.0,0.1541,0.8984
Schubert,Impromptu_op.90_D.899_3,train,Ko08M,T5,disklavier,-0.1418,0.1763,0.0,2822.0,8539.0,0.1987,0.435
Schubert,Impromptu_op.90_D.899_3,train,Ko08M,oaf,disklavier,-0.0314,0.1768,0.0,308.0,2152.0,0.6046,4.3622
Schubert,Impromptu_op.90_D.899_3,train,Kociuban10M,oaf,maestro,0.6702,0.1911,0.0,486.0,1883.0,0.0823,4.5694
Schubert,Impromptu_op.90_D.899_3,train,Kociuban10M,kong,maestro,0.5135,0.19,0.0,265.0,1062.0,0.0439,0.061
Schubert,Impromptu_op.90_D.899_3,train,Kociuban10M,T5,maestro,-0.0539,0.145,0.0,1439.0,3655.0,0.0652,0.0717
Schubert,Impromptu_op.90_D.899_3,train,Kociuban10M,oaf,disklavier,-0.0886,0.1939,0.0,1066.0,4188.0,0.1681,4.5083
Schubert,Impromptu_op.90_D.899_3,train,Kociuban10M,T5,disklavier,0.0652,0.1898,0.0,5893.0,11797.0,0.1652,0.4163
Schubert,Impromptu_op.90_D.899_3,train,Kociuban10M,kong,disklavier,-0.0632,0.1868,0.0,895.0,3812.0,0.1189,0.6391
Schubert,Impromptu_op.90_D.899_3,train,LEE_K04M,oaf,maestro,0.4757,0.0713,0.0,658.0,2719.0,0.049,3.7712
Schubert,Impromptu_op.90_D.899_3,train,LEE_K04M,kong,maestro,0.2662,0.0129,0.0,671.0,1955.0,0.0446,0.0665
Schubert,Impromptu_op.90_D.899_3,train,LEE_K04M,T5,maestro,0.0216,0.0174,0.0,765.0,8740.0,0.0656,0.0878
Schubert,Impromptu_op.90_D.899_3,train,LEE_K04M,T5,disklavier,0.0735,0.1626,0.0,2892.0,12589.0,0.1346,0.2934
Schubert,Impromptu_op.90_D.899_3,train,LEE_K04M,oaf,disklavier,0.0359,0.1885,0.0,579.0,2819.0,0.0977,3.6928
Schubert,Impromptu_op.90_D.899_3,train,LEE_K04M,kong,disklavier,0.132,0.1682,0.0,506.0,2908.0,0.1341,0.3534
Schubert,Impromptu_op.90_D.899_3,train,LeeSH08M,oaf,maestro,0.4964,0.0635,0.0,380.0,1659.0,0.0439,4.1228
Schubert,Impromptu_op.90_D.899_3,train,LeeSH08M,T5,maestro,0.0858,0.1549,0.0,939.0,3104.0,0.0647,0.1003
Schubert,Impromptu_op.90_D.899_3,train,LeeSH08M,kong,maestro,0.4235,0.0185,0.0,529.0,1269.0,0.0503,0.0866
Schubert,Impromptu_op.90_D.899_3,train,LeeSH08M,kong,disklavier,-0.0759,0.1572,0.0,384.0,2243.0,0.2368,0.4767
Schubert,Impromptu_op.90_D.899_3,train,LeeSH08M,oaf,disklavier,-0.0489,0.1451,0.0,341.0,2163.0,0.5144,4.1253
Schubert,Impromptu_op.90_D.899_3,train,LeeSH08M,T5,disklavier,-0.0029,0.0815,0.0,4303.0,15470.0,0.1181,0.3722
Schubert,Impromptu_op.90_D.899_3,train,Mizumoto07M,kong,maestro,0.6428,0.2399,0.0,298.0,1208.0,0.7759,0.0631
Schubert,Impromptu_op.90_D.899_3,train,Mizumoto07M,oaf,maestro,0.6567,0.3717,0.0,450.0,2061.0,0.6752,4.4192
Schubert,Impromptu_op.90_D.899_3,train,Mizumoto07M,T5,maestro,0.1195,0.2023,0.0,1417.0,5518.0,0.5096,0.0799
Schubert,Impromptu_op.90_D.899_3,train,Mizumoto07M,T5,disklavier,-0.0782,0.2298,0.0,2154.0,9140.0,0.5941,0.273
Schubert,Impromptu_op.90_D.899_3,train,Mizumoto07M,kong,disklavier,0.0401,0.1971,0.0,642.0,2935.0,0.5829,0.2816
Schubert,Impromptu_op.90_D.899_3,train,Mizumoto07M,oaf,disklavier,-0.0824,0.2118,0.0,549.0,2856.0,0.6346,4.3103
Schubert,Impromptu_op.90_D.899_3,train,Woo10M,oaf,maestro,0.613,0.1653,0.0,450.0,2015.0,0.11,4.8654
Schubert,Impromptu_op.90_D.899_3,train,Woo10M,kong,maestro,0.2617,0.1283,0.0,348.0,1332.0,0.2908,0.0447
Schubert,Impromptu_op.90_D.899_3,train,Woo10M,T5,maestro,0.0243,0.1112,0.0,611.0,4220.0,0.3274,0.0594
Schubert,Impromptu_op.90_D.899_3,train,Woo10M,kong,disklavier,-0.0721,0.2097,0.0,547.0,2649.0,0.2876,0.3842
Schubert,Impromptu_op.90_D.899_3,train,Woo10M,oaf,disklavier,0.0415,0.2062,0.0,591.0,2788.0,0.0689,4.7737
Schubert,Impromptu_op.90_D.899_3,train,Woo10M,T5,disklavier,0.1251,0.202,0.0,2800.0,7069.0,0.939,0.3374
Schubert,Impromptu_op.90_D.899_3,train,WuuE10M,oaf,maestro,0.6472,0.1053,0.0,493.0,1933.0,0.1198,3.9937
Schubert,Impromptu_op.90_D.899_3,train,WuuE10M,kong,maestro,0.3491,0.06,0.0,406.0,1170.0,0.0565,0.0895
Schubert,Impromptu_op.90_D.899_3,train,WuuE10M,T5,maestro,-0.0943,0.2013,0.0,586.0,4715.0,0.0891,0.0439
Schubert,Impromptu_op.90_D.899_3,train,WuuE10M,oaf,disklavier,0.1524,0.1756,0.0,561.0,2301.0,0.4743,3.965
Schubert,Impromptu_op.90_D.899_3,train,WuuE10M,T5,disklavier,0.0098,0.1743,0.0,3416.0,6983.0,0.1836,0.3548
Schubert,Impromptu_op.90_D.899_3,train,WuuE10M,kong,disklavier,0.1578,0.2044,0.0,597.0,2783.0,0.1915,0.4799
Schubert,Impromptu_op.90_D.899_3,train,ZhangW07M,kong,maestro,0.4534,0.2418,0.0,348.0,1127.0,0.0513,0.0712
Schubert,Impromptu_op.90_D.899_3,train,ZhangW07M,oaf,maestro,0.4499,0.1308,0.0,519.0,1828.0,0.1079,3.8307
Schubert,Impromptu_op.90_D.899_3,train,ZhangW07M,T5,maestro,-0.1303,0.0617,0.0,598.0,6309.0,0.3944,0.0696
Schubert,Impromptu_op.90_D.899_3,train,ZhangW07M,T5,disklavier,-0.0248,0.1875,0.0,2419.0,8540.0,0.3476,0.3528
Schubert,Impromptu_op.90_D.899_3,train,ZhangW07M,oaf,disklavier,-0.0253,0.1794,0.0,558.0,2869.0,0.0643,3.7376
Schubert,Impromptu_op.90_D.899_3,train,ZhangW07M,kong,disklavier,-0.0415,0.1617,0.0,597.0,2925.0,0.3189,0.3825
Schubert,Impromptu_op.90_D.899_3,train,ZhaoK10M,kong,maestro,0.5624,0.0166,0.0,387.0,1182.0,0.0366,0.1089
Schubert,Impromptu_op.90_D.899_3,train,ZhaoK10M,T5,maestro,0.6666,0.1674,0.0,190.0,4427.0,0.0372,0.11
Schubert,Impromptu_op.90_D.899_3,train,ZhaoK10M,oaf,maestro,0.7062,0.1734,0.0,361.0,1628.0,0.1339,4.0827
Schubert,Impromptu_op.90_D.899_3,train,ZhaoK10M,oaf,disklavier,0.2028,0.2824,0.0,375.0,2379.0,0.3616,3.9855
Schubert,Impromptu_op.90_D.899_3,train,ZhaoK10M,kong,disklavier,0.1661,0.296,0.0,393.0,2309.0,0.3203,0.4984
Schubert,Impromptu_op.90_D.899_3,train,ZhaoK10M,T5,disklavier,0.1043,0.3026,0.0,823.0,7594.0,0.2004,0.439
Scriabin,Sonatas_5,train,FaB05M,T5,maestro,-0.0043,0.5155,0.0,5540.0,37555.0,0.1352,0.1208
Scriabin,Sonatas_5,train,FaB05M,oaf,maestro,0.4269,0.6674,0.0,4152.0,23583.0,3.1147,7.4806
Scriabin,Sonatas_5,train,FaB05M,kong,maestro,0.5751,0.6106,0.0,2326.0,12474.0,0.256,0.0757
Scriabin,Sonatas_5,train,FaB05M,kong,disklavier,0.206,0.2982,0.0,3705.0,25902.0,1.2435,0.7189
Scriabin,Sonatas_5,train,FaB05M,T5,disklavier,-0.0154,0.2884,0.0,9641.0,47502.0,1.0674,0.6557
Scriabin,Sonatas_5,train,FaB05M,oaf,disklavier,0.1337,0.2953,0.0,3733.0,27745.0,3.1755,7.3372
Scriabin,Sonatas_5,train,GarritsonL06M,T5,maestro,-0.0978,0.5419,0.0,8315.0,26444.0,1.224,0.1215
Scriabin,Sonatas_5,train,GarritsonL06M,oaf,maestro,0.7948,0.6836,0.0,2557.0,11197.0,3.4733,7.3952
Scriabin,Sonatas_5,train,GarritsonL06M,kong,maestro,0.6228,0.6686,0.0,1778.0,9015.0,0.6362,0.1409
Scriabin,Sonatas_5,train,GarritsonL06M,T5,disklavier,0.124,0.2748,0.0,6569.0,35432.0,1.679,0.6529
Scriabin,Sonatas_5,train,GarritsonL06M,oaf,disklavier,0.3723,0.2792,0.0,2460.0,11431.0,3.5426,7.269
Scriabin,Sonatas_5,train,GarritsonL06M,kong,disklavier,0.3728,0.2817,0.0,2219.0,10761.0,2.5565,0.6596
Scriabin,Sonatas_5,train,Ko07M,T5,maestro,-0.025,0.5049,0.0,2426.0,12728.0,0.2379,0.1202
Scriabin,Sonatas_5,train,Ko07M,oaf,maestro,0.7382,0.67,0.0,2154.0,9493.0,3.5247,7.6353
Scriabin,Sonatas_5,train,Ko07M,kong,maestro,0.6583,0.5637,0.0,1800.0,6879.0,0.5366,0.0839
Scriabin,Sonatas_5,train,Ko07M,oaf,disklavier,0.3311,0.3068,0.0,1923.0,8699.0,3.6322,7.4812
Scriabin,Sonatas_5,train,Ko07M,T5,disklavier,-0.0747,0.307,0.0,6785.0,26187.0,1.0224,0.5709
Scriabin,Sonatas_5,train,Ko07M,kong,disklavier,0.3756,0.3017,0.0,2050.0,8093.0,1.3744,0.6833
Scriabin,Sonatas_5,train,Na07M,kong,maestro,0.5853,0.5696,0.0,2322.0,7579.0,0.1874,0.0919
Scriabin,Sonatas_5,train,Na07M,oaf,maestro,0.7789,0.6906,0.0,2984.0,10447.0,3.0189,7.4783
Scriabin,Sonatas_5,train,Na07M,T5,maestro,0.0331,0.407,0.0,6475.0,24532.0,0.2244,0.1412
Scriabin,Sonatas_5,train,Na07M,oaf,disklavier,0.3091,0.2923,0.0,2999.0,12240.0,3.1125,7.2965
Scriabin,Sonatas_5,train,Na07M,T5,disklavier,-0.0726,0.2652,0.0,9479.0,41512.0,2.234,0.5387
Scriabin,Sonatas_5,train,Na07M,kong,disklavier,0.225,0.2965,0.0,2879.0,12564.0,1.3769,0.6756
Scriabin,Sonatas_5,train,Yeletskiy07M,T5,maestro,0.0228,0.5959,0.0,6461.0,17514.0,0.1689,0.1465
Scriabin,Sonatas_5,train,Yeletskiy07M,kong,maestro,0.6108,0.6315,0.0,2013.0,7833.0,0.3234,0.1016
Scriabin,Sonatas_5,train,Yeletskiy07M,oaf,maestro,0.7314,0.7084,0.0,2846.0,11603.0,3.1391,7.4408
Scriabin,Sonatas_5,train,Yeletskiy07M,kong,disklavier,0.361,0.2828,0.0,2848.0,14179.0,1.1813,0.6942
Scriabin,Sonatas_5,train,Yeletskiy07M,T5,disklavier,-0.0024,0.2697,0.0,8365.0,39383.0,1.1476,0.5312
Scriabin,Sonatas_5,train,Yeletskiy07M,oaf,disklavier,0.3358,0.2935,0.0,3322.0,14570.0,3.215,7.2299
Beethoven,Piano_Sonatas_11-1,validation,LiC03M,oaf,maestro,0.7026,0.4344,0.0,632.0,1556.0,2.1767,5.7718
Beethoven,Piano_Sonatas_11-1,validation,LiC03M,kong,maestro,0.6013,0.5178,0.0,405.0,864.0,0.3436,0.0886
Beethoven,Piano_Sonatas_11-1,validation,LiC03M,T5,maestro,-0.08,0.2639,0.0,1972.0,5581.0,0.2104,0.1365
Beethoven,Piano_Sonatas_11-1,validation,LiC03M,kong,disklavier,0.2636,0.1299,0.0,688.0,1509.0,0.7104,0.7759
Beethoven,Piano_Sonatas_11-1,validation,LiC03M,T5,disklavier,0.085,0.1364,0.0,1054.0,3870.0,0.7532,0.7662
Beethoven,Piano_Sonatas_11-1,validation,LiC03M,oaf,disklavier,0.2776,0.1328,0.0,695.0,1609.0,2.3992,5.5944
Beethoven,Piano_Sonatas_11-1,validation,LiYZ03M,kong,maestro,0.4197,0.3552,0.0,425.0,1486.0,0.1042,0.0923
Beethoven,Piano_Sonatas_11-1,validation,LiYZ03M,T5,maestro,-0.1203,0.1577,0.0,2132.0,6233.0,0.397,0.1087
Beethoven,Piano_Sonatas_11-1,validation,LiYZ03M,oaf,maestro,0.7071,0.6481,0.0,710.0,1611.0,1.4976,5.7785
Beethoven,Piano_Sonatas_11-1,validation,LiYZ03M,T5,disklavier,0.0609,0.1229,0.0,4866.0,5991.0,1.2171,0.7946
Beethoven,Piano_Sonatas_11-1,validation,LiYZ03M,kong,disklavier,0.2494,0.1254,0.0,535.0,1547.0,0.4582,0.6361
Beethoven,Piano_Sonatas_11-1,validation,LiYZ03M,oaf,disklavier,0.224,0.1419,0.0,778.0,1837.0,1.5297,5.5879
Beethoven,Piano_Sonatas_11-1,validation,MaximovI02M,oaf,maestro,0.7118,0.4917,0.0,761.0,1756.0,2.8173,6.0364
Beethoven,Piano_Sonatas_11-1,validation,MaximovI02M,kong,maestro,0.6122,0.3935,0.0,512.0,1339.0,0.2462,0.0908
Beethoven,Piano_Sonatas_11-1,validation,MaximovI02M,T5,maestro,0.0795,0.2141,0.0,1661.0,3559.0,0.3346,0.117
Beethoven,Piano_Sonatas_11-1,validation,MaximovI02M,kong,disklavier,0.2294,0.1334,0.0,530.0,1341.0,0.4717,0.79
Beethoven,Piano_Sonatas_11-1,validation,MaximovI02M,oaf,disklavier,0.2344,0.1261,0.0,746.0,1532.0,2.8131,5.9021
Beethoven,Piano_Sonatas_11-1,validation,MaximovI02M,T5,disklavier,-0.0624,0.1274,0.0,1257.0,6867.0,0.4597,0.6611
Beethoven,Piano_Sonatas_11-1,validation,ZhaoK02M,kong,maestro,0.5443,0.3594,0.0,529.0,1078.0,0.174,0.1024
Beethoven,Piano_Sonatas_11-1,validation,ZhaoK02M,T5,maestro,-0.0372,0.1303,0.0,2398.0,5344.0,0.1362,0.1148
Beethoven,Piano_Sonatas_11-1,validation,ZhaoK02M,oaf,maestro,0.7529,0.605,0.0,795.0,1592.0,3.1446,5.3942
Beethoven,Piano_Sonatas_11-1,validation,ZhaoK02M,oaf,disklavier,0.2355,0.1557,0.0,830.0,2128.0,2.9163,5.2685
Beethoven,Piano_Sonatas_11-1,validation,ZhaoK02M,kong,disklavier,0.2101,0.1614,0.0,668.0,1517.0,1.4589,0.6043
Beethoven,Piano_Sonatas_11-1,validation,ZhaoK02M,T5,disklavier,-0.0592,0.1411,0.0,2161.0,3971.0,1.6531,0.5564
Beethoven,Piano_Sonatas_27-1,validation,GiacomelliN04M,kong,maestro,0.4931,0.5485,0.0,611.0,1638.0,0.6639,0.0938
Beethoven,Piano_Sonatas_27-1,validation,GiacomelliN04M,oaf,maestro,0.5334,0.5554,0.0,903.0,2667.0,2.02,7.7071
Beethoven,Piano_Sonatas_27-1,validation,GiacomelliN04M,T5,maestro,0.1736,0.409,0.0,1824.0,6390.0,1.0671,0.1679
Beethoven,Piano_Sonatas_27-1,validation,GiacomelliN04M,oaf,disklavier,0.4201,0.3075,0.0,727.0,2329.0,2.0663,7.3555
Beethoven,Piano_Sonatas_27-1,validation,GiacomelliN04M,T5,disklavier,0.2181,0.2662,0.0,1367.0,8608.0,1.7455,0.8439
Beethoven,Piano_Sonatas_27-1,validation,GiacomelliN04M,kong,disklavier,0.3869,0.3064,0.0,564.0,1952.0,2.0977,0.8735
Beethoven,Piano_Sonatas_27-1,validation,Ko05M,kong,maestro,0.5402,0.5795,0.0,559.0,1652.0,1.6089,0.0983
Beethoven,Piano_Sonatas_27-1,validation,Ko05M,T5,maestro,0.0847,0.1917,0.0,3338.0,5920.0,0.5479,0.1526
Beethoven,Piano_Sonatas_27-1,validation,Ko05M,oaf,maestro,0.6355,0.5357,0.0,736.0,2146.0,1.5518,7.7559
Beethoven,Piano_Sonatas_27-1,validation,Ko05M,kong,disklavier,0.4012,0.2882,0.0,629.0,1864.0,1.7762,0.6497
Beethoven,Piano_Sonatas_27-1,validation,Ko05M,T5,disklavier,-0.1312,0.2788,0.0,1841.0,10629.0,1.7516,0.7243
Beethoven,Piano_Sonatas_27-1,validation,Ko05M,oaf,disklavier,0.443,0.2866,0.0,766.0,2230.0,1.7047,7.4594
Beethoven,Piano_Sonatas_27-1,validation,MiyashitaM02M,oaf,maestro,0.7536,0.5444,0.0,526.0,1899.0,1.456,7.2797
Beethoven,Piano_Sonatas_27-1,validation,MiyashitaM02M,T5,maestro,-0.0631,0.1992,0.0,1470.0,4734.0,0.1542,0.1316
Beethoven,Piano_Sonatas_27-1,validation,MiyashitaM02M,kong,maestro,0.5642,0.5709,0.0,352.0,1289.0,0.6926,0.0875
